	log2FoldChange	pvalue	padj
ENSG00000174238	-0.0128453237010734	0.912390166151751	0.995902057230112
ENSG00000132386	-0.0343041957684846	0.909944304535865	0.995902057230112
ENSG00000132383	0.0175720414984294	0.922248853236723	0.995902057230112
ENSG00000280280	0.0401477508470973	0.920150757771356	0.995902057230112
ENSG00000004660	0.0234963016270223	0.910451440330621	0.995902057230112
ENSG00000167740	-0.0186033237548055	0.925270011949813	0.995902057230112
ENSG00000167842	-0.0171299935380423	0.924455505893048	0.995902057230112
ENSG00000239697	-0.0316901654607752	0.910932305387835	0.995902057230112
ENSG00000161955	-0.0290714737013707	0.92858578569097	0.995902057230112
ENSG00000141504	-0.0217588543465898	0.920132699787985	0.995902057230112
ENSG00000214941	-0.0156361025703539	0.914087490195736	0.995902057230112
ENSG00000108551	0.0470765838770806	0.913920508421386	0.995902057230112
ENSG00000265478	-0.0423990965977067	0.913533757560712	0.995902057230112
ENSG00000178307	0.0210957355726417	0.909638823108016	0.995902057230112
ENSG00000221995	-0.022855073187838	0.910944751483727	0.995902057230112
ENSG00000277579	-0.0224903543209259	0.929206241983902	0.995902057230112
ENSG00000278053	-0.0155940351668124	0.912904781108671	0.995902057230112
ENSG00000278845	-0.017367285785817	0.917173024494705	0.995902057230112
ENSG00000214514	-0.0861307380627946	0.913956004656404	0.995902057230112
ENSG00000278954	0.0691337908015431	0.913360534225489	0.995902057230112
ENSG00000091947	0.0186132895731655	0.917994427409899	0.995902057230112
ENSG00000178852	0.0314135226083164	0.917584489944363	0.995902057230112
ENSG00000005243	-0.0329831146448303	0.919611566159779	0.995902057230112
ENSG00000159217	-0.0914180566343721	0.921786038579216	0.995902057230112
ENSG00000167085	0.0179553284185384	0.922163338205252	0.995902057230112
ENSG00000108821	0.0451207518734802	0.914679441216615	0.995902057230112
ENSG00000167107	0.0269138236667468	0.929020460232956	0.995902057230112
ENSG00000279743	0.152836958193895	0.92271830491586	0.995902057230112
ENSG00000166260	0.0207015037515488	0.909842337568477	0.995902057230112
ENSG00000263857	0.0441918348726351	0.917433951982138	0.995902057230112
ENSG00000254114	-0.0680103978034467	0.917997046602757	0.995902057230112
ENSG00000266155	-0.0662610603440717	0.913621618961828	0.995902057230112
ENSG00000161509	0.0416908363974698	0.921568754619737	0.995902057230112
ENSG00000070731	-0.0488396935091049	0.917532130158862	0.995902057230112
ENSG00000167889	-0.0517545010035949	0.926433023068366	0.995902057230112
ENSG00000261888	0.0325886395037797	0.917368523022107	0.995902057230112
ENSG00000263006	-0.0430653699519084	0.92253370031192	0.995902057230112
ENSG00000265477	0.0497817437243849	0.916254090792245	0.995902057230112
ENSG00000101558	0.0181294806814148	0.913058432121016	0.995902057230112
ENSG00000101773	-0.0269784956337031	0.920424259863859	0.995902057230112
ENSG00000186814	0.0202878683210792	0.918923566768696	0.995902057230112
ENSG00000279366	0.0305967239057545	0.914400681063291	0.995902057230112
ENSG00000133313	0.0207992517349107	0.909549557777762	0.995902057230112
ENSG00000101544	0.0178152078385097	0.912377493284254	0.995902057230112
ENSG00000088854	-0.0157606123661434	0.923598386798582	0.995902057230112
ENSG00000125848	0.0590064994869903	0.912290071633842	0.995902057230112
ENSG00000214612	-0.0501170289594979	0.923983107016152	0.995902057230112
ENSG00000273148	0.0343863199214006	0.91539455284476	0.995902057230112
ENSG00000171552	-0.0189720883141958	0.922265711188188	0.995902057230112
ENSG00000264616	0.0300644656618328	0.917318786858149	0.995902057230112
ENSG00000125977	-0.0185973657345909	0.928287880414873	0.995902057230112
ENSG00000101444	-0.0226190240375443	0.911074454229919	0.995902057230112
ENSG00000230155	-0.0411124309419617	0.91938572395057	0.995902057230112
ENSG00000183798	-0.0683524366589865	0.91820994635262	0.995902057230112
ENSG00000101457	0.0268077027362582	0.928228861530729	0.995902057230112
ENSG00000124201	0.016209317528718	0.91007340014162	0.995902057230112
ENSG00000101146	-0.017842926557038	0.918822367386888	0.995902057230112
ENSG00000267530	0.0490899227636284	0.919748096702042	0.995902057230112
ENSG00000129911	0.0230184762536921	0.928219290048455	0.995902057230112
ENSG00000172006	0.0159665428107839	0.927229298819689	0.995902057230112
ENSG00000212123	0.0347722431159561	0.926263801337259	0.995902057230112
ENSG00000142449	-0.0698220784527771	0.925142350228601	0.995902057230112
ENSG00000142347	-0.0303998087138015	0.921565965513062	0.995902057230112
ENSG00000197044	-0.0220742885287899	0.924657234024776	0.995902057230112
ENSG00000198429	0.0323236038323521	0.915279569686268	0.995902057230112
ENSG00000267179	0.053007171151592	0.916669593875032	0.995902057230112
ENSG00000105127	-0.0114188877328123	0.926030818942973	0.995902057230112
ENSG00000269578	-0.0302995140598504	0.912986944687899	0.995902057230112
ENSG00000130303	0.037473791166168	0.909073139836738	0.995902057230112
ENSG00000105640	-0.0418588286458687	0.916014948850591	0.995902057230112
ENSG00000105676	-0.0160109316436176	0.928430127594801	0.995902057230112
ENSG00000064490	-0.0191501547658306	0.914105498653225	0.995902057230112
ENSG00000064547	-0.0205074089215266	0.922963097311512	0.995902057230112
ENSG00000142065	0.017003825972862	0.928878550335579	0.995902057230112
ENSG00000267422	0.0400820086056393	0.918656323410414	0.995902057230112
ENSG00000105221	0.017748531442733	0.91201317465214	0.995902057230112
ENSG00000207631	0.0472699659872436	0.91793981894633	0.995902057230112
ENSG00000160410	0.0223375233348121	0.922728425054157	0.995902057230112
ENSG00000256612	-0.0699659940444219	0.920563181833292	0.995902057230112
ENSG00000105722	0.0254916037935104	0.921825694954987	0.995902057230112
ENSG00000012061	0.0181997445270898	0.925744628994255	0.995902057230112
ENSG00000279161	0.0429353655964666	0.924656595662847	0.995902057230112
ENSG00000279861	0.0261045601250402	0.918266479047424	0.995902057230112
ENSG00000170909	-0.0342582148108123	0.927067962163727	0.995902057230112
ENSG00000104974	-0.0394498173634854	0.921526352862902	0.995902057230112
ENSG00000269275	0.065676878805431	0.914317546311315	0.995902057230112
ENSG00000267298	-0.0283556677540606	0.91995428711193	0.995902057230112
ENSG00000267454	-0.0428335093148905	0.919247285457713	0.995902057230112
ENSG00000179909	0.0329230157100095	0.915390475684347	0.995902057230112
ENSG00000253481	0.147207653548781	0.910559339618876	0.995902057230112
ENSG00000185837	0.0514317578589102	0.923379249165304	0.995902057230112
ENSG00000182902	-0.0607622551802579	0.924579855338044	0.995902057230112
ENSG00000237517	0.0457695194696312	0.927015783466924	0.995902057230112
ENSG00000070413	-0.0148585368923734	0.927484940945671	0.995902057230112
ENSG00000128228	0.0250038544118641	0.923281790150826	0.995902057230112
ENSG00000100150	-0.0159655798227312	0.924550511282619	0.995902057230112
ENSG00000239900	0.0188170822093691	0.918737955950318	0.995902057230112
ENSG00000100243	-0.0177013290485812	0.924360333664254	0.995902057230112
ENSG00000279954	0.0431303346510287	0.925018690359879	0.995902057230112
ENSG00000243064	0.0689369402411524	0.92874251702524	0.995902057230112
ENSG00000154721	0.0357790468407743	0.928191684451992	0.995902057230112
ENSG00000226501	-0.0359509644434144	0.916560101615304	0.995902057230112
ENSG00000249669	0.0274979392180771	0.929314503768802	0.995940932867727
ENSG00000168904	-0.0133449087896118	0.929303955398026	0.995940932867727
ENSG00000274653	0.0384959773486506	0.929356247700483	0.995947093908542
ENSG00000120328	-0.0368903681512979	0.929428589264711	0.995947470522647
ENSG00000111203	-0.0154357025087793	0.929419264568449	0.995947470522647
ENSG00000188707	0.025204565376616	0.929584549415301	0.995951005626928
ENSG00000257253	-0.10474525558246	0.929522483573214	0.995951005626928
ENSG00000187790	0.0187300435764878	0.929560100462074	0.995951005626928
ENSG00000123146	0.0268654960835224	0.929611864227874	0.995951005626928
ENSG00000188171	-0.03464517286668	0.929584797026102	0.995951005626928
ENSG00000140009	0.0369284123580391	0.929648995588175	0.995952222826082
ENSG00000111237	-0.0155976847885026	0.929781341117097	0.996020423058886
ENSG00000273604	-0.0269759461071393	0.929784650951895	0.996020423058886
ENSG00000197363	0.0164837597845408	0.929889954867997	0.9960946636176
ENSG00000204351	-0.0146916937824816	0.929926458755969	0.996095202946805
ENSG00000135899	-0.0188927792353301	0.930050090710545	0.996189066269358
ENSG00000207181	0.0381917501577391	0.93014292624794	0.996211373629878
ENSG00000087338	0.0183311086496512	0.930108280076346	0.996211373629878
ENSG00000256928	0.0423890048640527	0.930218230204349	0.996233445366458
ENSG00000140262	-0.0135459622558299	0.930235544995765	0.996233445366458
ENSG00000229372	-0.0359793860755325	0.932502934793579	0.996237133692189
ENSG00000264720	0.0455457008679884	0.932043221678304	0.996237133692189
ENSG00000143093	-0.010697893392203	0.93168311921043	0.996237133692189
ENSG00000220323	0.0483566429796203	0.930913345258705	0.996237133692189
ENSG00000284485	0.0718272039216841	0.932435007404343	0.996237133692189
ENSG00000184924	0.0200284821969641	0.931826461939974	0.996237133692189
ENSG00000138085	0.0172532528190013	0.931848393655194	0.996237133692189
ENSG00000258881	-0.0445509260704332	0.931567031079202	0.996237133692189
ENSG00000138449	-0.0294046518897464	0.9310042656458	0.996237133692189
ENSG00000280739	0.0220373040926316	0.930426666034014	0.996237133692189
ENSG00000247596	0.021054816793636	0.931747113990607	0.996237133692189
ENSG00000163634	-0.0129907664977262	0.93198281621943	0.996237133692189
ENSG00000243544	-0.0284604033946856	0.93211437951949	0.996237133692189
ENSG00000198829	-0.0414049858117398	0.930590643128765	0.996237133692189
ENSG00000234851	-0.0384393634852926	0.932674405342856	0.996237133692189
ENSG00000249309	0.0516010993725483	0.930717280143989	0.996237133692189
ENSG00000164197	-0.0297934797103093	0.931031523361981	0.996237133692189
ENSG00000124610	-0.0475543928693025	0.932690237173682	0.996237133692189
ENSG00000204463	-0.0143692325154144	0.932657344334796	0.996237133692189
ENSG00000137413	-0.0120733105766982	0.931526629117249	0.996237133692189
ENSG00000218582	0.0574874526617278	0.931542872113451	0.996237133692189
ENSG00000004846	0.0658147866661937	0.932108424102041	0.996237133692189
ENSG00000233785	0.0467092278925623	0.930876918632384	0.996237133692189
ENSG00000147457	-0.016688506279943	0.931816826403496	0.996237133692189
ENSG00000187735	0.0206142754777735	0.930605168412637	0.996237133692189
ENSG00000165078	-0.0668232893133402	0.931388252402049	0.996237133692189
ENSG00000175768	0.0224928609977723	0.93246029012975	0.996237133692189
ENSG00000204446	0.0489568958184242	0.931976204761992	0.996237133692189
ENSG00000148335	-0.0148900896845316	0.931439108121635	0.996237133692189
ENSG00000279266	0.0503330134105577	0.932247433729322	0.996237133692189
ENSG00000166840	-0.0818238813350449	0.931898145583445	0.996237133692189
ENSG00000256341	0.0250280990448948	0.93176624853254	0.996237133692189
ENSG00000196371	0.0182933379228821	0.93233499366266	0.996237133692189
ENSG00000181264	-0.0193455762405021	0.932093089163951	0.996237133692189
ENSG00000067082	0.0220180371957997	0.932413517794814	0.996237133692189
ENSG00000199200	0.0397362126476057	0.931270385879112	0.996237133692189
ENSG00000198298	-0.0161111704040569	0.931310520058316	0.996237133692189
ENSG00000122862	-0.0303471395464222	0.93068769497748	0.996237133692189
ENSG00000272630	-0.0206205823053795	0.931079070450938	0.996237133692189
ENSG00000226051	0.04682511849957	0.932723370858946	0.996237133692189
ENSG00000273108	0.0737818397460606	0.931505891925039	0.996237133692189
ENSG00000159335	-0.023035534316899	0.932526308823589	0.996237133692189
ENSG00000276272	0.0478240298335266	0.932046574708408	0.996237133692189
ENSG00000011465	0.0293422049513829	0.931972016519891	0.996237133692189
ENSG00000234608	0.0116751250274237	0.931430045829717	0.996237133692189
ENSG00000228036	-0.0502317960828897	0.932274235481251	0.996237133692189
ENSG00000136156	0.0183464032823422	0.93241745006137	0.996237133692189
ENSG00000279656	0.024788325609523	0.931416264874968	0.996237133692189
ENSG00000258640	0.0264375388431554	0.931515794734736	0.996237133692189
ENSG00000137860	-0.0789015598896859	0.931849364086498	0.996237133692189
ENSG00000171763	-0.0131040207653626	0.931997712702496	0.996237133692189
ENSG00000128951	-0.0134922202152379	0.931052398418597	0.996237133692189
ENSG00000275056	0.0151990744406268	0.931375151057595	0.996237133692189
ENSG00000033011	0.0139407614491095	0.93268991598241	0.996237133692189
ENSG00000178952	-0.0150199403377877	0.932621997077744	0.996237133692189
ENSG00000263207	-0.0741552789973165	0.931208021593849	0.996237133692189
ENSG00000264070	-0.0480553280108784	0.930979216533734	0.996237133692189
ENSG00000158270	-0.0295810007072031	0.932024544684089	0.996237133692189
ENSG00000134769	-0.0383467343388516	0.930351054701553	0.996237133692189
ENSG00000101230	0.0385116992351956	0.931000605998415	0.996237133692189
ENSG00000212232	-0.0272667046662651	0.931097606683124	0.996237133692189
ENSG00000273759	0.0176070238562303	0.932496252948566	0.996237133692189
ENSG00000181588	-0.0168707400800367	0.930391405468168	0.996237133692189
ENSG00000125651	0.0153705969821474	0.932053412671366	0.996237133692189
ENSG00000123136	-0.0170751892474355	0.932714559400177	0.996237133692189
ENSG00000279039	0.0404274024142424	0.932437923725215	0.996237133692189
ENSG00000225975	0.0211671457479362	0.930312391938034	0.996237133692189
ENSG00000079432	-0.0185131338002778	0.932219877411198	0.996237133692189
ENSG00000121406	-0.0174785079999784	0.93037236414376	0.996237133692189
ENSG00000091986	0.0322230810267388	0.932857771975154	0.996273392429216
ENSG00000254536	-0.0445367192189787	0.9328653385036	0.996273392429216
ENSG00000261799	0.0184822867467426	0.932826194025493	0.996273392429216
ENSG00000180914	-0.0315548099846349	0.933079407285017	0.996348183087725
ENSG00000252192	0.0316561036831191	0.933007708395119	0.996348183087725
ENSG00000263884	0.022627959705629	0.933075352701375	0.996348183087725
ENSG00000232677	0.0320248058942874	0.933046437827812	0.996348183087725
ENSG00000077514	-0.0136746258947276	0.933158544605393	0.996394233422862
ENSG00000196576	-0.0146344568936394	0.933265761376448	0.996470261307592
ENSG00000101040	-0.0151636973394837	0.933354839768331	0.996526917289213
ENSG00000169297	0.130399535046589	0.93346171480391	0.996570250570757
ENSG00000245910	0.0221219965195534	0.933575513925116	0.996570250570757
ENSG00000175538	0.0221374162609765	0.93350946965459	0.996570250570757
ENSG00000259952	-0.0288825236265436	0.933539668293666	0.996570250570757
ENSG00000108590	0.0138445359405656	0.933559715563408	0.996570250570757
ENSG00000272106	-0.0168910302375964	0.941662039970972	0.996611659118145
ENSG00000142583	-0.0271288667371169	0.938836454848687	0.996611659118145
ENSG00000011021	0.0117281664136363	0.936014641733867	0.996611659118145
ENSG00000116685	-0.0126309900414952	0.934039075990582	0.996611659118145
ENSG00000116786	0.011928007391553	0.935756208418105	0.996611659118145
ENSG00000173436	-0.0135207743272598	0.938100052461298	0.996611659118145
ENSG00000227066	-0.0748926928730567	0.934626150323847	0.996611659118145
ENSG00000169442	-0.0335951461516264	0.940391569027983	0.996611659118145
ENSG00000188060	0.0230770955281516	0.935712235468155	0.996611659118145
ENSG00000163909	-0.0227927505623945	0.937886823153925	0.996611659118145
ENSG00000162415	-0.0257424341990939	0.9361702760527	0.996611659118145
ENSG00000121310	-0.0150528956854824	0.940982595294079	0.996611659118145
ENSG00000125703	0.0173234058804641	0.936811471600018	0.996611659118145
ENSG00000187140	0.048712963732482	0.935636804408618	0.996611659118145
ENSG00000162613	0.0110511293756841	0.937619070053719	0.996611659118145
ENSG00000152078	0.0288295033638173	0.937403110668805	0.996611659118145
ENSG00000064703	-0.0135361885840778	0.937115883215992	0.996611659118145
ENSG00000162825	0.0219592877538424	0.937975114921051	0.996611659118145
ENSG00000163154	0.0280755147864289	0.939151084399868	0.996611659118145
ENSG00000143621	0.017324874481077	0.935371765634988	0.996611659118145
ENSG00000279767	-0.0389941121999427	0.934039443363042	0.996611659118145
ENSG00000227773	0.0232157968267191	0.937332033881678	0.996611659118145
ENSG00000197959	0.0316232718549888	0.936499358740626	0.996611659118145
ENSG00000118197	0.0133205195587439	0.937322309777592	0.996611659118145
ENSG00000198892	-0.0297125151440211	0.936145719195324	0.996611659118145
ENSG00000122188	0.0354260223804331	0.938627397210103	0.996611659118145
ENSG00000035687	-0.0115896950562484	0.939378623366151	0.996611659118145
ENSG00000134326	-0.0246285025792782	0.939247920314261	0.996611659118145
ENSG00000115750	0.0140618575024258	0.936909559831841	0.996611659118145
ENSG00000143878	-0.0276860447154467	0.936774228009772	0.996611659118145
ENSG00000231948	-0.0336038542572188	0.938374418275528	0.996611659118145
ENSG00000163026	0.0122039863312532	0.934842782698037	0.996611659118145
ENSG00000119782	-0.0261422810190946	0.939004170357097	0.996611659118145
ENSG00000224220	-0.048393970359288	0.941363236131273	0.996611659118145
ENSG00000119812	-0.0129987252320059	0.941609616514088	0.996611659118145
ENSG00000273275	0.0370062421642932	0.935856549405012	0.996611659118145
ENSG00000144036	-0.0194670757014175	0.937134685483186	0.996611659118145
ENSG00000084090	-0.0154051934611761	0.939694388151455	0.996611659118145
ENSG00000240356	0.0207794417506142	0.94119582669226	0.996611659118145
ENSG00000115165	-0.0308826798539698	0.941020842134971	0.996611659118145
ENSG00000226312	-0.0418730235349064	0.93472656995551	0.996611659118145
ENSG00000238829	0.029406741913364	0.938743730854353	0.996611659118145
ENSG00000163464	0.0352060105413645	0.938496972115567	0.996611659118145
ENSG00000132326	-0.0155942529023273	0.93730940018888	0.996611659118145
ENSG00000131389	0.0164812957480154	0.935212021753528	0.996611659118145
ENSG00000188167	-0.0101238323255533	0.940074613203431	0.996611659118145
ENSG00000232354	-0.0397646625505818	0.941275348217792	0.996611659118145
ENSG00000088538	0.0338437440138163	0.941217629006252	0.996611659118145
ENSG00000144847	0.0471014027621213	0.941089813484313	0.996611659118145
ENSG00000114520	-0.016509514282559	0.9366080259829	0.996611659118145
ENSG00000273437	0.0216777912904724	0.934802568568303	0.996611659118145
ENSG00000163659	-0.0239499600679841	0.941517219139561	0.996611659118145
ENSG00000114248	0.0751064743977135	0.937379682761394	0.996611659118145
ENSG00000216058	-0.0771782014316357	0.937077187402395	0.996611659118145
ENSG00000212458	-0.0444183119571674	0.936192669304503	0.996611659118145
ENSG00000187904	0.0273615906348026	0.934434257672097	0.996611659118145
ENSG00000270147	-0.0361714373740764	0.935790052311557	0.996611659118145
ENSG00000201644	0.0468729984822339	0.936742439748663	0.996611659118145
ENSG00000273156	0.0354286014227452	0.94082287100436	0.996611659118145
ENSG00000070190	0.0278156177321847	0.935479487124762	0.996611659118145
ENSG00000239005	-0.0365103226612087	0.937080054355563	0.996611659118145
ENSG00000240014	0.0348015879480781	0.938749778109723	0.996611659118145
ENSG00000071539	-0.0239184606274039	0.938146256922493	0.996611659118145
ENSG00000272417	0.0419284304179095	0.936081060236914	0.996611659118145
ENSG00000251629	0.103928371429001	0.939067920791567	0.996611659118145
ENSG00000079215	-0.0253259789901021	0.941078182169703	0.996611659118145
ENSG00000113088	0.0376313231672513	0.941704356179227	0.996611659118145
ENSG00000039123	0.012330665918012	0.939570033742796	0.996611659118145
ENSG00000249713	-0.0645381749142247	0.934064890486682	0.996611659118145
ENSG00000145708	-0.0475452228049615	0.936318733601708	0.996611659118145
ENSG00000205464	-0.0196491021271466	0.937362165013395	0.996611659118145
ENSG00000174132	0.0176102735638828	0.9408111948177	0.996611659118145
ENSG00000272523	-0.0336290536191547	0.938884646726457	0.996611659118145
ENSG00000047188	-0.0113091098242892	0.938342220896295	0.996611659118145
ENSG00000168269	0.0685868055161925	0.937706126790958	0.996611659118145
ENSG00000145919	-0.0101737387786391	0.940496330159548	0.996611659118145
ENSG00000223501	-0.010379595867355	0.935282455556538	0.996611659118145
ENSG00000031691	-0.0212504543285765	0.934331603585558	0.996611659118145
ENSG00000272008	-0.0304987897255648	0.936650882672613	0.996611659118145
ENSG00000111850	0.0164079239116613	0.935899417756696	0.996611659118145
ENSG00000183137	0.0170028037887584	0.937428570594876	0.996611659118145
ENSG00000178425	-0.0180319885132117	0.934549379664312	0.996611659118145
ENSG00000164484	0.0275922769306883	0.937029696446256	0.996611659118145
ENSG00000174945	-0.0226762212001372	0.94093181666201	0.996611659118145
ENSG00000173862	0.0223939995052764	0.938896356961291	0.996611659118145
ENSG00000146674	0.0246463620382755	0.93803209307605	0.996611659118145
ENSG00000106635	-0.0106010709506305	0.937819042936735	0.996611659118145
ENSG00000221520	-0.03425425825181	0.93971121003516	0.996611659118145
ENSG00000284292	0.0229418186329774	0.941449587711666	0.996611659118145
ENSG00000078487	0.0178464996758922	0.940215914662967	0.996611659118145
ENSG00000128606	-0.0282240426534702	0.934765356293215	0.996611659118145
ENSG00000106034	-0.0231047469673242	0.936098642474571	0.996611659118145
ENSG00000006530	0.00904468272655608	0.939547397113784	0.996611659118145
ENSG00000211752	-0.0524016104322073	0.934910137192335	0.996611659118145
ENSG00000179468	-0.0477298282024759	0.93585611079342	0.996611659118145
ENSG00000284048	0.0216899762532434	0.938866278188982	0.996611659118145
ENSG00000273117	0.0311037189254509	0.933956811756074	0.996611659118145
ENSG00000101911	-0.0162760138459313	0.934664669627519	0.996611659118145
ENSG00000183337	0.0120147126102531	0.939573877332144	0.996611659118145
ENSG00000133135	-0.034828452085945	0.940547723483112	0.996611659118145
ENSG00000177485	-0.016430774854877	0.936149972858067	0.996611659118145
ENSG00000269918	-0.0277842943593856	0.938964943000825	0.996611659118145
ENSG00000092964	0.0222595597170456	0.936862464837566	0.996611659118145
ENSG00000253475	0.0229392367983189	0.934020908475884	0.996611659118145
ENSG00000165084	-0.0472188506537648	0.935506241821669	0.996611659118145
ENSG00000253553	-0.0529773707997187	0.941659798548027	0.996611659118145
ENSG00000261437	-0.0287812441891039	0.934906675882497	0.996611659118145
ENSG00000244642	0.0395596006804932	0.937010145196808	0.996611659118145
ENSG00000104549	0.0252824156402684	0.93507885577713	0.996611659118145
ENSG00000245164	-0.0412414375833346	0.934044821714473	0.996611659118145
ENSG00000261587	0.0544154920128182	0.939780747287208	0.996611659118145
ENSG00000207609	0.048604931509553	0.939264949805619	0.996611659118145
ENSG00000236816	-0.0676616875788062	0.938471814246142	0.996611659118145
ENSG00000188647	-0.0155215539015601	0.941645929554372	0.996611659118145
ENSG00000106868	0.0120003670629778	0.941120488290554	0.996611659118145
ENSG00000119392	-0.0103332106869433	0.93682821540935	0.996611659118145
ENSG00000214402	-0.0341805030679354	0.941754614886806	0.996611659118145
ENSG00000232381	-0.0435845014281156	0.941305399721263	0.996611659118145
ENSG00000179826	0.109578610496345	0.933854698323532	0.996611659118145
ENSG00000270072	-0.0175775131169434	0.934331721174956	0.996611659118145
ENSG00000110719	-0.0212078998874491	0.9360119048569	0.996611659118145
ENSG00000214534	0.0374989991273352	0.93770146507839	0.996611659118145
ENSG00000137522	0.0110360925600974	0.938995112362781	0.996611659118145
ENSG00000255100	0.0512681301372612	0.934773961892568	0.996611659118145
ENSG00000137504	0.0108477027832229	0.935629189872627	0.996611659118145
ENSG00000149212	-0.029974806831954	0.933842831630875	0.996611659118145
ENSG00000166037	-0.0106305450491714	0.940828815608409	0.996611659118145
ENSG00000149557	-0.0284757793542781	0.935272017659947	0.996611659118145
ENSG00000203414	0.0475228459876808	0.94163953500804	0.996611659118145
ENSG00000168283	-0.0165900887927476	0.941242324881452	0.996611659118145
ENSG00000273107	0.0347688097926329	0.939980766557788	0.996611659118145
ENSG00000172661	-0.012201295594358	0.937998513052462	0.996611659118145
ENSG00000204176	0.0506781578350238	0.938212936535067	0.996611659118145
ENSG00000173269	0.0254082504837006	0.939259435288107	0.996611659118145
ENSG00000221042	-0.038399767744412	0.938781049033654	0.996611659118145
ENSG00000138109	-0.0560553253936421	0.937197530951644	0.996611659118145
ENSG00000107438	-0.0189448155258315	0.93516115974668	0.996611659118145
ENSG00000213341	0.0105135928975907	0.941180423120511	0.996611659118145
ENSG00000107816	0.0131921855819147	0.937043311456711	0.996611659118145
ENSG00000260461	0.0223266514429075	0.933781820036078	0.996611659118145
ENSG00000256948	-0.0740295499816369	0.934861457463016	0.996611659118145
ENSG00000256271	0.0565983490596505	0.940352166154388	0.996611659118145
ENSG00000111671	-0.0186619502338619	0.94088246495533	0.996611659118145
ENSG00000166532	0.0165053641244263	0.935468992097049	0.996611659118145
ENSG00000069493	-0.0178267935563529	0.93906017892272	0.996611659118145
ENSG00000255621	-0.0312737963290089	0.939897123679132	0.996611659118145
ENSG00000123268	-0.00872869865327856	0.9395898423909	0.996611659118145
ENSG00000237766	-0.0434897285790084	0.935325121287991	0.996611659118145
ENSG00000184752	0.014428995367167	0.935503506572341	0.996611659118145
ENSG00000257169	-0.0187941679521969	0.935606707099627	0.996611659118145
ENSG00000258230	-0.0206307198191176	0.939713716123989	0.996611659118145
ENSG00000135119	-0.0313278517607357	0.935743280564883	0.996611659118145
ENSG00000089220	0.0156349991970677	0.940826454052961	0.996611659118145
ENSG00000122042	-0.0186533645589874	0.934713427417036	0.996611659118145
ENSG00000224511	0.0436209294435061	0.940291228316314	0.996611659118145
ENSG00000240767	0.0304298231563172	0.938298251164925	0.996611659118145
ENSG00000083535	-0.0155476321034739	0.938081192578837	0.996611659118145
ENSG00000228808	-0.0209805100499699	0.936665167758296	0.996611659118145
ENSG00000165410	-0.0166009885009394	0.938232206653758	0.996611659118145
ENSG00000257621	-0.0155781440186293	0.937495655644748	0.996611659118145
ENSG00000258561	0.0348621244379065	0.934461968023274	0.996611659118145
ENSG00000100626	0.0339171477507226	0.941244686000929	0.996611659118145
ENSG00000119688	0.0114499855556396	0.93856166299399	0.996611659118145
ENSG00000140044	0.017698855586201	0.936447046615765	0.996611659118145
ENSG00000119650	-0.0108599838272552	0.939769599154797	0.996611659118145
ENSG00000258454	-0.0314403195274926	0.938479322568855	0.996611659118145
ENSG00000258982	-0.0496966137617261	0.939228929318525	0.996611659118145
ENSG00000166183	-0.0525052968241377	0.936416631455869	0.996611659118145
ENSG00000252277	-0.0571868597901312	0.941242024899566	0.996611659118145
ENSG00000259298	-0.0494989297187614	0.939281086205271	0.996611659118145
ENSG00000225973	0.0160357902329395	0.940012606841471	0.996611659118145
ENSG00000137878	-0.0450874492472101	0.938874563727818	0.996611659118145
ENSG00000200070	0.0350018645794488	0.938560024014037	0.996611659118145
ENSG00000207162	0.0348919410648874	0.934838083299958	0.996611659118145
ENSG00000274383	-0.0259151881754862	0.939639401019773	0.996611659118145
ENSG00000252712	0.0470938686201103	0.939523087947888	0.996611659118145
ENSG00000128973	-0.0157413853901894	0.938207986294368	0.996611659118145
ENSG00000259215	0.0436772407021524	0.937877196752652	0.996611659118145
ENSG00000140988	0.026140724304067	0.939548024427496	0.996611659118145
ENSG00000188215	-0.0160491972412518	0.940029314020351	0.996611659118145
ENSG00000149932	-0.0140636898284166	0.939099368747397	0.996611659118145
ENSG00000259797	-0.0222001940410881	0.940578897748378	0.996611659118145
ENSG00000260876	0.051958503177768	0.940551337091906	0.996611659118145
ENSG00000277387	0.05741447332175	0.941423892459238	0.996611659118145
ENSG00000135709	0.0209360049330104	0.935562273618466	0.996611659118145
ENSG00000072818	-0.0295054736132809	0.941394798840857	0.996611659118145
ENSG00000108591	-0.0104909803527608	0.934421538383278	0.996611659118145
ENSG00000171931	0.0549835346655015	0.937920391762161	0.996611659118145
ENSG00000072134	0.0123927035944542	0.940594025966599	0.996611659118145
ENSG00000173991	-0.0183175921275139	0.941289791256576	0.996611659118145
ENSG00000094804	0.023623368257251	0.938520044273526	0.996611659118145
ENSG00000262879	0.0145559499498961	0.940505216231509	0.996611659118145
ENSG00000108370	-0.0257631253925807	0.941438539557495	0.996611659118145
ENSG00000186074	0.0315434165652022	0.934615571521048	0.996611659118145
ENSG00000175866	-0.0200429219159363	0.94040739388843	0.996611659118145
ENSG00000255112	0.0165203032913301	0.93946732190243	0.996611659118145
ENSG00000266573	0.0848584621929421	0.93904977333558	0.996611659118145
ENSG00000134504	0.0213615141759298	0.940833792436642	0.996611659118145
ENSG00000267313	0.0646487253258846	0.939566023877155	0.996611659118145
ENSG00000101665	-0.0179887477445437	0.939206149113337	0.996611659118145
