logFC	P.Value	adj.P.Val	sig_adjP_lfc1	sig_pval_lfc1	sig_adjP_lfc2	sig_pval_lfc2	sig_adjP_lfc3	sig_pval_lfc3
TULP3	0.103481019850396	0.760372127670696	0.995182215253036	-	-	-	-	-	-
ANXA2	0.0589682676778336	0.76059934983119	0.995182215253036	-	-	-	-	-	-
TSPO	0.114378951636229	0.760763688227759	0.995182215253036	-	-	-	-	-	-
RPL3	0.0530611197755888	0.761691502818491	0.995182215253036	-	-	-	-	-	-
ETHE1	0.113123349632376	0.761873001335049	0.995182215253036	-	-	-	-	-	-
E2F3	-0.108844514505502	0.761946109069613	0.995182215253036	-	-	-	-	-	-
FZD6	0.139284548357828	0.761982714611045	0.995182215253036	-	-	-	-	-	-
TGIF2	-0.143661550597729	0.762054199736117	0.995182215253036	-	-	-	-	-	-
CD200	0.19714632549535	0.762271071541767	0.995182215253036	-	-	-	-	-	-
CTNNBL1	-0.0841721173776409	0.762369085668266	0.995182215253036	-	-	-	-	-	-
CBX6	0.0945299835394827	0.762414644722307	0.995182215253036	-	-	-	-	-	-
PLAAT4	0.218241914998248	0.762448789237609	0.995182215253036	-	-	-	-	-	-
NCL	0.0411858527814213	0.76313677872115	0.995182215253036	-	-	-	-	-	-
BAG1	0.124484299004962	0.763397360023915	0.995182215253036	-	-	-	-	-	-
CD83	-0.0667565700804055	0.763551556457429	0.995182215253036	-	-	-	-	-	-
NDUFC2	0.0664481552965717	0.764581861495947	0.995182215253036	-	-	-	-	-	-
KPNB1	-0.0632035005080504	0.764756625161037	0.995182215253036	-	-	-	-	-	-
FAM20B	0.0976900167111974	0.764776921073056	0.995182215253036	-	-	-	-	-	-
DAG1	0.0692388390831299	0.764888053200253	0.995182215253036	-	-	-	-	-	-
FPGS	0.0867155872815355	0.765107100214225	0.995182215253036	-	-	-	-	-	-
DGKD	-0.0509749326567523	0.765459008040293	0.995182215253036	-	-	-	-	-	-
PSMB6	0.0902281549547539	0.766055656720591	0.995182215253036	-	-	-	-	-	-
HMCES	-0.0772572359617373	0.766190900794415	0.995182215253036	-	-	-	-	-	-
MTMR4	0.0842455357811567	0.76627898624445	0.995182215253036	-	-	-	-	-	-
GSS	0.084973595988314	0.766427757888813	0.995182215253036	-	-	-	-	-	-
SCAMP3	-0.0653828533883918	0.766612605388192	0.995182215253036	-	-	-	-	-	-
RGS2	0.237111308812942	0.766615488950241	0.995182215253036	-	-	-	-	-	-
LAMP2	-0.0765620781243068	0.766844308099187	0.995182215253036	-	-	-	-	-	-
TROAP	-0.104326268991914	0.766857798531491	0.995182215253036	-	-	-	-	-	-
H1-10	-0.106721854395147	0.766906778474571	0.995182215253036	-	-	-	-	-	-
ASB13	0.0893417356486462	0.767062392700037	0.995182215253036	-	-	-	-	-	-
CCL5	-0.156646581757551	0.767334762866579	0.995182215253036	-	-	-	-	-	-
PNKP	0.118356503120525	0.767622001774316	0.995182215253036	-	-	-	-	-	-
PLPP2	-0.22954795190608	0.767733953209899	0.995182215253036	-	-	-	-	-	-
THBS2	0.306927905807318	0.767753420492871	0.995182215253036	-	-	-	-	-	-
TMEM183A	-0.0843492488429584	0.767992159288366	0.995182215253036	-	-	-	-	-	-
PSMD10	-0.0721336361250519	0.768095459450617	0.995182215253036	-	-	-	-	-	-
E2F4	-0.0508120381500912	0.768143518099528	0.995182215253036	-	-	-	-	-	-
RFC5	0.106145897425523	0.768150875655253	0.995182215253036	-	-	-	-	-	-
HIF1A	0.0668188331423962	0.768221011534547	0.995182215253036	-	-	-	-	-	-
ARCN1	-0.064653051214631	0.768303711562153	0.995182215253036	-	-	-	-	-	-
MUS81	-0.071683026032465	0.768309542979944	0.995182215253036	-	-	-	-	-	-
LCP1	-0.109444003967083	0.768317407439961	0.995182215253036	-	-	-	-	-	-
GNA11	0.0635702216249787	0.76849412831555	0.995182215253036	-	-	-	-	-	-
CCNI	0.0587560771449145	0.768654465285658	0.995182215253036	-	-	-	-	-	-
ALG8	0.09948481536843	0.768753589716181	0.995182215253036	-	-	-	-	-	-
ADM	-0.225168314946725	0.768891893387253	0.995182215253036	-	-	-	-	-	-
PKIG	0.112613181515035	0.769505949397876	0.995182215253036	-	-	-	-	-	-
SCD	-0.159094801419637	0.770132536953452	0.995182215253036	-	-	-	-	-	-
RPS15	0.0400520437126145	0.770413693793504	0.995182215253036	-	-	-	-	-	-
PMPCA	0.0797669452377947	0.770564968913941	0.995182215253036	-	-	-	-	-	-
ANAPC2	0.089701123430859	0.770765365740643	0.995182215253036	-	-	-	-	-	-
UXT	0.0806067710830619	0.770850586844588	0.995182215253036	-	-	-	-	-	-
HMOX2	-0.0704862470518333	0.770874151831713	0.995182215253036	-	-	-	-	-	-
UPF1	0.0705058465508963	0.770891986312897	0.995182215253036	-	-	-	-	-	-
ATG2A	0.0764011243006014	0.771765761162318	0.995182215253036	-	-	-	-	-	-
ACADVL	0.105989915420475	0.771820925767809	0.995182215253036	-	-	-	-	-	-
SZRD1	0.0814788242417708	0.772311224502727	0.995182215253036	-	-	-	-	-	-
TMEM168	-0.107212852959174	0.772711412725279	0.995182215253036	-	-	-	-	-	-
PPIC	0.145068750843667	0.772817785605679	0.995182215253036	-	-	-	-	-	-
DCAF11	0.0760953127020472	0.773104248975888	0.995182215253036	-	-	-	-	-	-
CKS1B	-0.129914156387536	0.77329794853184	0.995182215253036	-	-	-	-	-	-
TSC1	-0.078951413999393	0.773610770307012	0.995182215253036	-	-	-	-	-	-
STIL	-0.143869649574203	0.773648445635049	0.995182215253036	-	-	-	-	-	-
EFEMP2	0.141116900101284	0.77433090146987	0.995182215253036	-	-	-	-	-	-
TDP2	-0.0974128766833906	0.774575219516926	0.995182215253036	-	-	-	-	-	-
FAM8A1	0.113230153420051	0.77491220380763	0.995182215253036	-	-	-	-	-	-
TPD52L1	0.169023727279496	0.775553593281222	0.995182215253036	-	-	-	-	-	-
SUSD6	0.0912149301040629	0.775611261251123	0.995182215253036	-	-	-	-	-	-
ADO	-0.0798323456608354	0.775670502694646	0.995182215253036	-	-	-	-	-	-
SPOCK2	0.177578080663447	0.775737461114359	0.995182215253036	-	-	-	-	-	-
DNAJB1	-0.074611320094862	0.775841615420244	0.995182215253036	-	-	-	-	-	-
GUCY1B1	-0.165983329726083	0.775895671400007	0.995182215253036	-	-	-	-	-	-
ZSCAN31	-0.146286117992165	0.775981933429427	0.995182215253036	-	-	-	-	-	-
NEDD8	-0.0774300873931002	0.776107107397809	0.995182215253036	-	-	-	-	-	-
GDI1	0.0646390442764058	0.77617386771363	0.995182215253036	-	-	-	-	-	-
NIPSNAP1	0.0828764640322603	0.776551123707775	0.995182215253036	-	-	-	-	-	-
RIC8A	0.0749544251772937	0.776913589694532	0.995182215253036	-	-	-	-	-	-
RASA2	0.0701829266160742	0.77692669804313	0.995182215253036	-	-	-	-	-	-
C3AR1	-0.133271561681885	0.777395607607049	0.995182215253036	-	-	-	-	-	-
TOMM7	0.0724606026426904	0.777653776883942	0.995182215253036	-	-	-	-	-	-
CAMLG	0.092908322664976	0.777940281516326	0.995182215253036	-	-	-	-	-	-
TSPAN14	0.0697536656782752	0.77851957153751	0.995182215253036	-	-	-	-	-	-
RPL39L	0.126198914465335	0.778589740512106	0.995182215253036	-	-	-	-	-	-
RPS27A	-0.0540503061654817	0.77880774815501	0.995182215253036	-	-	-	-	-	-
WDR1	0.0702028924981423	0.779036700064819	0.995182215253036	-	-	-	-	-	-
VAMP7	-0.0824504487269482	0.779163986806587	0.995182215253036	-	-	-	-	-	-
DRAM1	-0.107264419455978	0.779441717735	0.995182215253036	-	-	-	-	-	-
ADIPOR1	-0.08258398804799	0.77979742731629	0.995182215253036	-	-	-	-	-	-
IQCB1	-0.0815356076634695	0.780100372887157	0.995182215253036	-	-	-	-	-	-
RAB1A	-0.0495775506150853	0.780133865544579	0.995182215253036	-	-	-	-	-	-
LASP1	-0.104923280288864	0.780255785521284	0.995182215253036	-	-	-	-	-	-
TRAPPC12	0.0901332080208057	0.780258963416598	0.995182215253036	-	-	-	-	-	-
VPS4A	0.0757033699299809	0.780406031421772	0.995182215253036	-	-	-	-	-	-
ARPC2	-0.0612325398727746	0.780555955819386	0.995182215253036	-	-	-	-	-	-
ACAD8	0.110062889163636	0.782170177987947	0.995182215253036	-	-	-	-	-	-
BIK	-0.192194432137507	0.782344542126677	0.995182215253036	-	-	-	-	-	-
SRSF2	0.0522261577835257	0.782564783329867	0.995182215253036	-	-	-	-	-	-
AURKAIP1	0.0641431589782092	0.78278333906548	0.995182215253036	-	-	-	-	-	-
DDR1	0.0629684439593888	0.782925693887939	0.995182215253036	-	-	-	-	-	-
DSP	0.105038330073539	0.783243758529519	0.995182215253036	-	-	-	-	-	-
AAMP	-0.058015298405812	0.783447520881033	0.995182215253036	-	-	-	-	-	-
CUEDC2	-0.0957046007935286	0.783451235251989	0.995182215253036	-	-	-	-	-	-
HSP90AA1	0.0450175447226536	0.783939828471928	0.995182215253036	-	-	-	-	-	-
ARL4A	-0.0946227703211905	0.784227171228617	0.995182215253036	-	-	-	-	-	-
PYCARD	-0.15797657215193	0.784287901495827	0.995182215253036	-	-	-	-	-	-
SGK1	0.127473238982996	0.784350578973266	0.995182215253036	-	-	-	-	-	-
LRPPRC	-0.0665472038504015	0.784400360437621	0.995182215253036	-	-	-	-	-	-
SOX9	0.220267395909089	0.784660822248135	0.995182215253036	-	-	-	-	-	-
KIF13B	0.0785913063832862	0.78468977721571	0.995182215253036	-	-	-	-	-	-
SPINT1	-0.0885158082566323	0.784849782663561	0.995182215253036	-	-	-	-	-	-
SERINC3	0.0697623403888751	0.785048949058762	0.995182215253036	-	-	-	-	-	-
BSCL2	-0.0797738076254737	0.785351357660743	0.995182215253036	-	-	-	-	-	-
MPC2	-0.0925322764626682	0.785421301583015	0.995182215253036	-	-	-	-	-	-
SKP1	0.0506146370471404	0.785672756401095	0.995182215253036	-	-	-	-	-	-
ANP32B	-0.0697101673805055	0.785710373216709	0.995182215253036	-	-	-	-	-	-
BAHD1	0.0662428939698334	0.786101907157587	0.995182215253036	-	-	-	-	-	-
SMARCD2	0.0762759565232427	0.786302344145488	0.995182215253036	-	-	-	-	-	-
TBC1D9B	0.0624764931901675	0.786527969443085	0.995182215253036	-	-	-	-	-	-
TNIP1	-0.0524521707084123	0.78690908363523	0.995182215253036	-	-	-	-	-	-
COL10A1	0.314300718951081	0.787068175141097	0.995182215253036	-	-	-	-	-	-
LONP1	-0.0857157756413076	0.787116221687375	0.995182215253036	-	-	-	-	-	-
ITGA6	-0.109478592336818	0.787348367525823	0.995182215253036	-	-	-	-	-	-
ZNF629	0.07388105218522	0.787465592238864	0.995182215253036	-	-	-	-	-	-
TP53I3	-0.135163514178489	0.787615113852014	0.995182215253036	-	-	-	-	-	-
LUC7L2	0.0667432284253279	0.787895825022545	0.995182215253036	-	-	-	-	-	-
GRN	-0.0913389976236696	0.788277781472773	0.995182215253036	-	-	-	-	-	-
XBP1	-0.0809509686130876	0.788327097705261	0.995182215253036	-	-	-	-	-	-
ATP5MC2	-0.0481985430244232	0.788390483701855	0.995182215253036	-	-	-	-	-	-
NDUFV2	0.0966800423469746	0.788542361458654	0.995182215253036	-	-	-	-	-	-
PNPLA4	-0.109486706931331	0.788830484205018	0.995182215253036	-	-	-	-	-	-
KLF6	-0.102962729629809	0.789005777710326	0.995182215253036	-	-	-	-	-	-
EPAS1	-0.104171333893444	0.789162840488501	0.995182215253036	-	-	-	-	-	-
SECISBP2	0.0666669641639041	0.789544557026583	0.995182215253036	-	-	-	-	-	-
LAPTM4A	0.0439508040845208	0.789811314913447	0.995182215253036	-	-	-	-	-	-
JTB	0.0558241220421656	0.789976772546294	0.995182215253036	-	-	-	-	-	-
SGF29	0.0509637674877481	0.790334761310402	0.995182215253036	-	-	-	-	-	-
UBE2E1	-0.0522235281881085	0.790463657500166	0.995182215253036	-	-	-	-	-	-
RBPJ	0.0598485859470709	0.790497333049966	0.995182215253036	-	-	-	-	-	-
CAPG	-0.132805362504137	0.791060992418486	0.995182215253036	-	-	-	-	-	-
NCBP2	-0.0846874658099174	0.791161180840794	0.995182215253036	-	-	-	-	-	-
PRPF4	-0.104055380866448	0.791348563395233	0.995182215253036	-	-	-	-	-	-
EEF1G	-0.0334970226054831	0.791378728254122	0.995182215253036	-	-	-	-	-	-
SHARPIN	-0.0890383936106385	0.79170065109035	0.995182215253036	-	-	-	-	-	-
IFFO1	-0.0825773497177748	0.792161790804789	0.995182215253036	-	-	-	-	-	-
NDRG1	0.115924314527111	0.792915000490401	0.995182215253036	-	-	-	-	-	-
RAB25	-0.310454855942011	0.792966590809832	0.995182215253036	-	-	-	-	-	-
DNPEP	0.0655940760556353	0.79336047847391	0.995182215253036	-	-	-	-	-	-
YWHAB	-0.064018676538238	0.794124182695475	0.995182215253036	-	-	-	-	-	-
TJP1	-0.0906844271076953	0.794176511523794	0.995182215253036	-	-	-	-	-	-
CORO1C	-0.0682779702299301	0.794582161221646	0.995182215253036	-	-	-	-	-	-
TMA7	-0.0425374824897111	0.794584426902889	0.995182215253036	-	-	-	-	-	-
TMSB10	0.0525970548365919	0.794791085537398	0.995182215253036	-	-	-	-	-	-
PLAUR	-0.111893780976942	0.795143404388588	0.995182215253036	-	-	-	-	-	-
EPS8	0.137357893705378	0.795412664432371	0.995182215253036	-	-	-	-	-	-
PIGF	-0.0744099653762239	0.795790766690567	0.995182215253036	-	-	-	-	-	-
WARS1	-0.106419593650223	0.795985995275868	0.995182215253036	-	-	-	-	-	-
SRGN	-0.0784941894674103	0.796009089178551	0.995182215253036	-	-	-	-	-	-
ACO2	0.0605548660357099	0.796431318065616	0.995182215253036	-	-	-	-	-	-
VTCN1	-0.224054677297922	0.796572059202744	0.995182215253036	-	-	-	-	-	-
SNAPC4	-0.0610743009029336	0.796726234244088	0.995182215253036	-	-	-	-	-	-
DUSP1	0.123666369002249	0.796912889451326	0.995182215253036	-	-	-	-	-	-
NOL7	0.070630195734036	0.796963839439018	0.995182215253036	-	-	-	-	-	-
TRAPPC3	0.077051274021886	0.797571636636903	0.995182215253036	-	-	-	-	-	-
RPN2	-0.063165238309933	0.799072643868914	0.995182215253036	-	-	-	-	-	-
FIS1	-0.0977897145535781	0.799186752047393	0.995182215253036	-	-	-	-	-	-
GRK2	-0.0426098151838952	0.799290614579162	0.995182215253036	-	-	-	-	-	-
CTSA	-0.071093320601281	0.799562027143577	0.995182215253036	-	-	-	-	-	-
HACD3	-0.0872701277491528	0.800137371943823	0.995182215253036	-	-	-	-	-	-
NR3C1	-0.107578026233266	0.800341886160241	0.995182215253036	-	-	-	-	-	-
EDEM2	-0.0661665991402399	0.800935590413693	0.995182215253036	-	-	-	-	-	-
GLUL	-0.0749048486805202	0.801128787083168	0.995182215253036	-	-	-	-	-	-
OAT	-0.107454519888803	0.801136223995642	0.995182215253036	-	-	-	-	-	-
KAT8	-0.0552651539836783	0.801403543858552	0.995182215253036	-	-	-	-	-	-
MSTO1	-0.0602254564783973	0.802085916305236	0.995182215253036	-	-	-	-	-	-
FDX1	-0.0760434780191113	0.802450557990117	0.995182215253036	-	-	-	-	-	-
DYNLT3	0.057843676985064	0.802478112165584	0.995182215253036	-	-	-	-	-	-
UBE2J1	-0.0775145563170098	0.802665887476877	0.995182215253036	-	-	-	-	-	-
TSR2	0.0554219749889521	0.802777456484606	0.995182215253036	-	-	-	-	-	-
ELK1	0.0553185463968035	0.802802667829562	0.995182215253036	-	-	-	-	-	-
EPM2AIP1	0.094627776739839	0.802809624631444	0.995182215253036	-	-	-	-	-	-
MSN	-0.054913075947476	0.802998896950481	0.995182215253036	-	-	-	-	-	-
PNPO	0.0752800176914518	0.803183649214085	0.995182215253036	-	-	-	-	-	-
SPARC	0.128206910787904	0.80336407001626	0.995182215253036	-	-	-	-	-	-
INTS13	0.0928824877156253	0.803663096627959	0.995182215253036	-	-	-	-	-	-
UBB	-0.104182599720101	0.803807181652723	0.995182215253036	-	-	-	-	-	-
TOMM20	0.0601283736902603	0.803807802329689	0.995182215253036	-	-	-	-	-	-
MBOAT7	-0.0505197836507049	0.804024149734623	0.995182215253036	-	-	-	-	-	-
FGD1	-0.06669107379289	0.804460019407367	0.995182215253036	-	-	-	-	-	-
RPL32	0.0427666741960135	0.804663325483899	0.995182215253036	-	-	-	-	-	-
H2AC6	-0.189104329891397	0.805442062158352	0.995182215253036	-	-	-	-	-	-
ZMPSTE24	0.0655084978517498	0.805515645372819	0.995182215253036	-	-	-	-	-	-
PITPNA	-0.0793358924278146	0.80553111214811	0.995182215253036	-	-	-	-	-	-
RUVBL1	0.0810148500455423	0.80622039226968	0.995182215253036	-	-	-	-	-	-
NUTF2	0.0463117873508339	0.806239207488172	0.995182215253036	-	-	-	-	-	-
SNRPA	-0.0555994161206207	0.806522252781154	0.995182215253036	-	-	-	-	-	-
LIN7C	0.0720947937866169	0.806646107974305	0.995182215253036	-	-	-	-	-	-
SF3B2	-0.0362305020389636	0.806831769745102	0.995182215253036	-	-	-	-	-	-
CLPP	-0.0771939322604954	0.807264912051179	0.995182215253036	-	-	-	-	-	-
EDF1	0.0777181562900422	0.80796552942022	0.995182215253036	-	-	-	-	-	-
COA4	0.0705418533574108	0.80815836708352	0.995182215253036	-	-	-	-	-	-
GOLPH3L	0.0691138794363389	0.808601266880633	0.995182215253036	-	-	-	-	-	-
CDK16	0.0800688792195223	0.808672383943116	0.995182215253036	-	-	-	-	-	-
DNPH1	-0.0612010291673856	0.808753958412259	0.995182215253036	-	-	-	-	-	-
SSB	0.0547951464426664	0.808954888674084	0.995182215253036	-	-	-	-	-	-
SMCO4	-0.1128447383598	0.809044539908228	0.995182215253036	-	-	-	-	-	-
CDYL	0.0787049477217597	0.809362132533071	0.995182215253036	-	-	-	-	-	-
UBAP2	0.0688539062708425	0.809373643266075	0.995182215253036	-	-	-	-	-	-
LSR	0.0956728778133229	0.809877828842332	0.995182215253036	-	-	-	-	-	-
MANSC1	-0.129643501179151	0.810608830393432	0.995182215253036	-	-	-	-	-	-
MYC	0.174173823965649	0.810901217748416	0.995182215253036	-	-	-	-	-	-
BGN	-0.128945858528887	0.811432250858441	0.995182215253036	-	-	-	-	-	-
RPS11	-0.04348294932759	0.811495216280536	0.995182215253036	-	-	-	-	-	-
SLC7A7	-0.0862980215627881	0.811955059458284	0.995182215253036	-	-	-	-	-	-
SSBP1	-0.0496622930835172	0.812053124552617	0.995182215253036	-	-	-	-	-	-
FASTKD3	-0.0869805826314687	0.812148346038808	0.995182215253036	-	-	-	-	-	-
DNAJB2	0.0723135018317575	0.812763970215004	0.995182215253036	-	-	-	-	-	-
ATP6V1G1	0.0568675988822686	0.812833092020704	0.995182215253036	-	-	-	-	-	-
INAVA	-0.12150034999937	0.813318709279999	0.995182215253036	-	-	-	-	-	-
LUC7L3	0.060924789758112	0.81350777088699	0.995182215253036	-	-	-	-	-	-
NPIPA1	-0.0560435092719379	0.813751508351464	0.995182215253036	-	-	-	-	-	-
IDH1	0.0700966223923219	0.813925116079666	0.995182215253036	-	-	-	-	-	-
YARS2	-0.0725048605252806	0.814180076986214	0.995182215253036	-	-	-	-	-	-
SCO2	0.0843146835368231	0.814316479722	0.995182215253036	-	-	-	-	-	-
INSIG1	-0.104260422648286	0.814370749629993	0.995182215253036	-	-	-	-	-	-
PSMD4	-0.0490792049975845	0.814569410045198	0.995182215253036	-	-	-	-	-	-
ANKZF1	0.0639694292656292	0.814744374403742	0.995182215253036	-	-	-	-	-	-
ID4	0.146413947572703	0.814812214557803	0.995182215253036	-	-	-	-	-	-
MKKS	-0.0851015708362745	0.815073120784618	0.995182215253036	-	-	-	-	-	-
PRSS21	0.221101070030526	0.815262466068712	0.995182215253036	-	-	-	-	-	-
C11orf24	0.0542327430666311	0.815650286177206	0.995182215253036	-	-	-	-	-	-
ARRB2	-0.0665647818482305	0.815763891991183	0.995182215253036	-	-	-	-	-	-
CHMP5	0.066390139922417	0.816225003580645	0.995182215253036	-	-	-	-	-	-
TRIM39	-0.0572940169156983	0.816514557442579	0.995182215253036	-	-	-	-	-	-
POLR2J	-0.0856213359781592	0.816591792697028	0.995182215253036	-	-	-	-	-	-
ADAM10	-0.0794468638036025	0.816860229248609	0.995182215253036	-	-	-	-	-	-
PKMYT1	-0.047515225507947	0.81715743241934	0.995182215253036	-	-	-	-	-	-
RBM7	-0.0609905258663542	0.818882804513196	0.995182215253036	-	-	-	-	-	-
PMPCB	0.0698374807908159	0.818962952301669	0.995182215253036	-	-	-	-	-	-
FJX1	-0.0791862153749607	0.819055053555605	0.995182215253036	-	-	-	-	-	-
RBL2	-0.0658959001629307	0.819154092883019	0.995182215253036	-	-	-	-	-	-
RELA	-0.0597170749274053	0.819255815915582	0.995182215253036	-	-	-	-	-	-
FXYD3	0.0948183242287955	0.819993641300505	0.995182215253036	-	-	-	-	-	-
LAMA5	-0.0857102161138987	0.819996337986597	0.995182215253036	-	-	-	-	-	-
GPX1	-0.0594289501444181	0.820240391625384	0.995182215253036	-	-	-	-	-	-
TTC1	0.0525519411748367	0.820587917692518	0.995182215253036	-	-	-	-	-	-
SLC25A12	0.0625835166921847	0.820889332168551	0.995182215253036	-	-	-	-	-	-
TSPYL5	0.186325653909061	0.821048896081111	0.995182215253036	-	-	-	-	-	-
NECTIN2	-0.0862926204651453	0.821173786138858	0.995182215253036	-	-	-	-	-	-
MPDZ	-0.086900418714125	0.821242200451805	0.995182215253036	-	-	-	-	-	-
CIRBP	0.0673645547383001	0.821249301758945	0.995182215253036	-	-	-	-	-	-
DND1	0.0430060419329121	0.821563476808484	0.995182215253036	-	-	-	-	-	-
BCS1L	0.0553018947465322	0.821888813111281	0.995182215253036	-	-	-	-	-	-
SLA	-0.0724378902928434	0.822118162973767	0.995182215253036	-	-	-	-	-	-
AQP1	0.0987572643050109	0.822642598513139	0.995182215253036	-	-	-	-	-	-
CCT7	-0.063657981610361	0.822648190036263	0.995182215253036	-	-	-	-	-	-
SLC1A5	-0.0764246248296989	0.822680138735115	0.995182215253036	-	-	-	-	-	-
SRPRA	-0.0766759222736131	0.822781747992826	0.995182215253036	-	-	-	-	-	-
CYP51A1	-0.110404948018617	0.822900140931093	0.995182215253036	-	-	-	-	-	-
BCL2L2	0.0423679106903434	0.823388115607508	0.995182215253036	-	-	-	-	-	-
TBC1D5	0.0494260070866829	0.823392324286175	0.995182215253036	-	-	-	-	-	-
NDUFA4	0.054862076281197	0.823611096205057	0.995182215253036	-	-	-	-	-	-
RHOA	0.0389389517108824	0.823759647260563	0.995182215253036	-	-	-	-	-	-
CHD4	-0.0408508604050071	0.823839405611208	0.995182215253036	-	-	-	-	-	-
H2BC5	-0.125487797759419	0.823863133249793	0.995182215253036	-	-	-	-	-	-
ZZZ3	0.0495509294289962	0.824343809357273	0.995182215253036	-	-	-	-	-	-
RPL37	-0.0728650162627845	0.824522724523682	0.995182215253036	-	-	-	-	-	-
G6PC3	0.0480583755503807	0.824844103427145	0.995182215253036	-	-	-	-	-	-
PDGFRB	-0.0920835478695993	0.825593303871752	0.995182215253036	-	-	-	-	-	-
HNRNPR	0.0444433118129388	0.825692635166602	0.995182215253036	-	-	-	-	-	-
PIAS1	-0.0528226041545475	0.825811571784768	0.995182215253036	-	-	-	-	-	-
CTPS2	-0.0862139408978273	0.825978122514931	0.995182215253036	-	-	-	-	-	-
FKBP11	-0.0712920466135451	0.826053729547395	0.995182215253036	-	-	-	-	-	-
GBF1	-0.0618611041323466	0.826242256731169	0.995182215253036	-	-	-	-	-	-
CRIP1	0.198499397571129	0.826432657780157	0.995182215253036	-	-	-	-	-	-
ADNP	-0.0597563453834722	0.826478341062414	0.995182215253036	-	-	-	-	-	-
CMTM6	0.064922477108535	0.82674328168555	0.995182215253036	-	-	-	-	-	-
RMND5B	0.0410803041986564	0.82734386832782	0.995182215253036	-	-	-	-	-	-
MMP9	-0.187115612777733	0.827513330561156	0.995182215253036	-	-	-	-	-	-
CHTOP	0.0479925863543593	0.827568568622901	0.995182215253036	-	-	-	-	-	-
SEC31A	-0.0602049939151784	0.828122454058652	0.995182215253036	-	-	-	-	-	-
RAD23B	0.0491731984845937	0.82839772898192	0.995182215253036	-	-	-	-	-	-
SLX1B	-0.0957168792240325	0.82899005334807	0.995182215253036	-	-	-	-	-	-
RPL36A	-0.0283061896532307	0.829595890235731	0.995182215253036	-	-	-	-	-	-
TMEM158	-0.211439361718724	0.829607227093124	0.995182215253036	-	-	-	-	-	-
ANKRD17	-0.0643054809082598	0.829675079077084	0.995182215253036	-	-	-	-	-	-
IGFBP3	0.120270178840665	0.830102393709859	0.995182215253036	-	-	-	-	-	-
SDHC	-0.0530160151474614	0.830384325732832	0.995182215253036	-	-	-	-	-	-
PEX16	0.0389530088310221	0.830402861890683	0.995182215253036	-	-	-	-	-	-
PRUNE1	-0.0701665206260133	0.830408019174645	0.995182215253036	-	-	-	-	-	-
STARD7	0.0500759321189795	0.830510591654944	0.995182215253036	-	-	-	-	-	-
ZNF43	-0.0566919149916127	0.83094559597082	0.995182215253036	-	-	-	-	-	-
CFB	-0.12114402494644	0.831103206364455	0.995182215253036	-	-	-	-	-	-
NINL	-0.0938856233653382	0.831816776596284	0.995182215253036	-	-	-	-	-	-
SPTLC1	0.0544297941438873	0.83229192343229	0.995182215253036	-	-	-	-	-	-
ANP32A	0.0512210081612919	0.832336039209164	0.995182215253036	-	-	-	-	-	-
GNG10	0.0581394853518656	0.832492639635178	0.995182215253036	-	-	-	-	-	-
CTNNBIP1	0.0511133360223871	0.832866015537901	0.995182215253036	-	-	-	-	-	-
IRF7	-0.139705549002546	0.833106290260881	0.995182215253036	-	-	-	-	-	-
CD82	-0.0955254759625051	0.833217222427259	0.995182215253036	-	-	-	-	-	-
CLP1	0.0286303753781045	0.833628708824344	0.995182215253036	-	-	-	-	-	-
GOLGA8A	-0.103718084308402	0.833790433410748	0.995182215253036	-	-	-	-	-	-
ABCB7	0.0805636815258762	0.833941352763441	0.995182215253036	-	-	-	-	-	-
EIF5	0.0496112781267045	0.833960171474138	0.995182215253036	-	-	-	-	-	-
R3HCC1	0.0661225731095725	0.83426080194567	0.995182215253036	-	-	-	-	-	-
GTPBP4	-0.0551150347590643	0.834271096396519	0.995182215253036	-	-	-	-	-	-
HADH	-0.0919910553631845	0.834392252687389	0.995182215253036	-	-	-	-	-	-
EPHX1	0.144066381583628	0.834507490132683	0.995182215253036	-	-	-	-	-	-
DFFA	0.0606937648176697	0.834667554424928	0.995182215253036	-	-	-	-	-	-
P4HB	-0.10997252092335	0.834757084248588	0.995182215253036	-	-	-	-	-	-
LDLRAP1	-0.0598877248020353	0.834818174122965	0.995182215253036	-	-	-	-	-	-
CDKN3	0.114179889860486	0.835019101970614	0.995182215253036	-	-	-	-	-	-
IARS1	0.058832057275113	0.83507424858218	0.995182215253036	-	-	-	-	-	-
NFKBIE	-0.074069565697479	0.835086296529998	0.995182215253036	-	-	-	-	-	-
CHCHD2	-0.0392467470336584	0.835424552306451	0.995182215253036	-	-	-	-	-	-
ITM2B	0.0403235422820155	0.835784457348275	0.995182215253036	-	-	-	-	-	-
FTL	-0.0390177762285202	0.835929427314142	0.995182215253036	-	-	-	-	-	-
FNTA	0.0564886731580181	0.836011951878267	0.995182215253036	-	-	-	-	-	-
SELENOF	0.0439314576967875	0.836134187753246	0.995182215253036	-	-	-	-	-	-
MAPRE1	-0.0581757073283614	0.836276096062481	0.995182215253036	-	-	-	-	-	-
CALU	-0.0542985735170141	0.836524706268616	0.995182215253036	-	-	-	-	-	-
GPR89B	-0.060328997439629	0.836621808410973	0.995182215253036	-	-	-	-	-	-
ETFA	0.117398457113656	0.836703964420277	0.995182215253036	-	-	-	-	-	-
ARF1	-0.0419714761622767	0.836945692576725	0.995182215253036	-	-	-	-	-	-
